ID,Feature_ID,Kindom,Phylum,Class,Order,Family,Genus,Species,Confidence,frequency,niche_width,Taxa,Group,Partition,Function,Process,MRA
ASV32317,df2a0c1b8c916b6ccdc26633f9b96ddc,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_11971,Unknown,Unknown,0.995710129,0.004215852,3.903225806,others,rare,above,Unassigned,Unassigned,4.43E-07
ASV32318,88c8eeffbd261e85e5f2195d31dcca55,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,midas_f_2377,Unknown,Unknown,0.999963536,0.001686341,1.689655172,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32319,492a3555c2985e365804ef7aad4c88bd,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,midas_s_52134,0.998338093,0.002529511,2.631578947,others,rare,neutral,Proteins,C_cycle,4.02E-07
ASV32320,d69f7286c311d672ae3868d986f8f9ab,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceicoccus,midas_s_64050,0.826917958,0.001686341,1.975609756,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32321,7db17fcde9ddc678122a0bfff14a5a90,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Saccharicrinis,midas_s_35759,0.986904806,0.003372681,3.130434783,others,rare,neutral,Unassigned,Unassigned,4.83E-07
ASV32322,f758a3d5a7fec86ef2fbb34d01b48ba5,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,midas_s_42732,0.999383427,0.002529511,2.793103448,others,rare,neutral,GAOs/Fermenter/Sugars/Lipids/Proteins,P_remove,3.62E-07
ASV32323,87129c2dfca144e9853262940180cb49,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,midas_g_39994,midas_s_40206,0.972447815,0.001686341,1.742268041,others,rare,neutral,Unassigned,Unassigned,5.23E-07
ASV32324,df90b914edbed8b5f3cbde117aa2c8ba,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_4611,midas_g_55485,midas_s_55906,0.986726488,0.003372681,2.909090909,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32325,a8eb29d3117897e68cdc2a3425bac068,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.974822007,0.003372681,3.571428571,others,rare,neutral,Unassigned,Unassigned,6.04E-07
ASV32326,c0c5ebc819da8b77b14b06dfa1bde819,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,midas_f_22412,Unknown,Unknown,0.998969433,0.005059022,5.565217391,others,rare,above,Unassigned,Unassigned,6.44E-07
ASV32327,263c7f27d207874dbce3c9e74cfa6cc5,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.99999845,0.002529511,2.922077922,others,rare,neutral,Unassigned,Unassigned,6.04E-07
ASV32328,83bb10f3d5c91010a147dcd7159e9d13,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_18,midas_s_27699,0.999714772,0.001686341,1.983606557,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32329,33cfd39c08a8c3da9dce66377a803d60,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,midas_f_5033,midas_g_13219,midas_s_47379,0.986133598,0.002529511,2.770491803,others,rare,neutral,Unassigned,Unassigned,5.23E-07
ASV32330,0ffba2e52959e49044a4b4df3ecc9f3d,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999999468,0.002529511,2.941176471,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32331,6dde66bcc96e6146ba1268fcae9be23c,Bacteria,Chloroflexi,OLB14,midas_o_731,midas_f_731,midas_g_1412,midas_s_50610,0.948875586,0.001686341,1.96,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32332,c6f574e12e749bfc45df124887672b66,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999955536,0.003372681,3.6,others,rare,neutral,Unassigned,Unassigned,2.41E-07
ASV32333,a5db59147db7b6c7a9dcb29c244b0ac8,Unassigned,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.95582256,0.004215852,4.454545455,others,rare,above,Unassigned,Unassigned,2.82E-07
ASV32334,6f9cf936ab17adf5985fb196541a4598,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,midas_g_59467,midas_s_59467,0.998844541,0.002529511,2.882352941,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32335,19810dd3cde95cfbf477231bd7508750,Bacteria,Patescibacteria,Gracilibacteria,Ca_Peribacteria,midas_f_6329,Unknown,Unknown,0.99947371,0.002529511,2.941176471,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32336,0d5acfaec0bcec9cb1e263336171a42a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,midas_g_56850,midas_s_83387,0.978766327,0.003372681,3.333333333,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32337,fb50d0f421d0cefc9b91122508abe467,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,Unknown,0.977913932,0.001686341,1.923076923,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32338,93d1a8357e00d8d36c08632f05460d8d,Bacteria,Desulfobacterota,midas_c_41,midas_o_2276,Unknown,Unknown,Unknown,0.951193248,0.001686341,1.923076923,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32339,e4e3861d6b2111477b3436d87bd048ad,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,midas_g_46631,midas_s_46631,0.992891766,0.003372681,2.88,others,rare,neutral,Unassigned,Unassigned,4.83E-07
ASV32340,43172ccb713e665dd063fd78691749ac,Bacteria,SAR324_cladeMarine_group_B,midas_c_814,midas_o_928,midas_f_28770,Unknown,Unknown,0.819690958,0.002529511,2.272727273,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32341,850377f811f1e8c6febe6d949da44d3e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,Ca_Methylophosphatis,Unknown,0.968536268,0.001686341,2,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32342,8d4766c40892a7e2a198fce318e4d85d,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,midas_g_46659,midas_s_46659,0.99998105,0.005059022,5.4,others,rare,above,Unassigned,Unassigned,3.62E-07
ASV32343,bd3dfc462d1c6e3b5b57fdb7ecb7e474,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Unknown,Unknown,Unknown,0.96928255,0.001686341,2,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32344,cd675503b68485be31bf53c7282e9ef6,Bacteria,Desulfobacterota,midas_c_41,midas_o_2276,midas_f_5162,midas_g_72972,midas_s_72972,0.995753949,0.001686341,1.849056604,others,rare,neutral,Unassigned,Unassigned,5.63E-07
ASV32345,a7d023cb28a0cce298e06c129478db2f,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999990641,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,7.24E-07
ASV32346,4f1c5fbfad339ed725211d485adcc431,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,midas_g_5172,midas_s_5172,0.811157018,0.003372681,3.333333333,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32347,16a6f746424710e51bf1405ae6bf913b,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,midas_g_5280,midas_s_5280,0.999875137,0.001686341,1.975609756,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32348,a8e49156a653f355d5953e6c3600c333,Bacteria,Planctomycetota,Planctomycetes,midas_o_1071,midas_f_1071,midas_g_7408,midas_s_68515,0.998820299,0.002529511,2.909090909,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32349,2e1367c0331717a6d62c3957dac94d2c,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,midas_s_52320,0.961039337,0.001686341,1.384615385,others,rare,neutral,Unassigned,Unassigned,2.41E-07
ASV32350,3e6086acc71977a73bcf8bff55568566,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Unknown,Unknown,Unknown,0.797794603,0.001686341,1.939597315,others,rare,neutral,Unassigned,Unassigned,6.84E-07
ASV32351,fb22d458423d42edea58d5f9e051ff65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Unknown,0.999996137,0.001686341,1.96,others,rare,neutral,Fermenter/Sugars,C_cycle,5.63E-07
ASV32352,e9be25d05bed05a3a67e36821539ab4c,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Oligosphaeraceae,Oligosphaera,Oligosphaera_ethanolica,0.812533265,0.003372681,3.31372549,others,rare,neutral,Unassigned,Unassigned,5.23E-07
ASV32353,d4d61a54e87c80d5b75035361d6b16bf,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Unknown,0.999946556,0.001686341,1.898876404,others,rare,neutral,Fermenter/Sugars/Proteins,C_cycle,5.23E-07
ASV32354,d7ab557ba975a917a24ece8095163a92,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Ca_Nucleicultrix,midas_s_16408,0.87025516,0.001686341,1.882352941,others,rare,neutral,Unassigned,Unassigned,6.44E-07
ASV32355,25736429b9c01dc797985b9a9962e007,Bacteria,Bacteroidota,Ignavibacteria,SJA-28,midas_f_31,midas_g_15724,midas_s_55710,0.999107284,0.002529511,2.571428571,others,rare,neutral,Unassigned,Unassigned,4.83E-07
ASV32356,12abecdd6507eb4d2f94e62881a4eda5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,midas_g_2400,midas_s_34561,0.848806303,0.001686341,1.861538462,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32357,ef5a42f7483eae3f68eeeea51c9d765c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,midas_g_8371,midas_s_8371,0.982544044,0.001686341,1.742268041,others,rare,neutral,Unassigned,Unassigned,5.23E-07
ASV32358,874d64d42398def56cff7a6522704d1d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,midas_g_61044,midas_s_61044,0.999651279,0.004215852,4.166666667,others,rare,above,Unassigned,Unassigned,4.02E-07
ASV32359,663549121d7ea06aec77c6061dd9827c,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,midas_s_44652,0.998102317,0.00084317,1,others,rare,neutral,Sugars/Proteins,C_cycle,4.43E-07
ASV32360,e5a01d3f73980caa7a2b4e445c733af0,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10,Unknown,0.998810725,0.002529511,2.793103448,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32361,c919807f3f8afca93673bad4df344210,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,midas_s_79566,0.94293844,0.001686341,1.470588235,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32362,078ff8bd406844b02218c21ba5fefb13,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,Unknown,0.999896813,0.002529511,2.793103448,others,rare,neutral,Filamentous,Foaming,3.62E-07
ASV32363,8bf98382f6ac0b5d967a5bbcfd38376f,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unknown,Unknown,0.999248107,0.003372681,3.266666667,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32364,cdc99077ede7341e6aeb4737cd905c09,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_27615,midas_s_52612,0.708866011,0.003372681,3.333333333,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32365,c7505aa7b86724850018b919086527c3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,midas_s_67416,0.728093018,0.001686341,1.923076923,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32366,3fe5d9b594a8cb837c98e20f67bfb2ab,Bacteria,WPS-2,midas_c_206,midas_o_395,midas_f_1708,midas_g_1708,midas_s_1708,0.999999984,0.002529511,2.333333333,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32367,9edd6c5c8f5ad871b0d1259e4dc6c797,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,midas_g_2532,Unknown,0.811637228,0.001686341,1.975609756,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32368,350e2ca44f40ce7ba455c4463730785e,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_lacus,0.997501374,0.001686341,1.923076923,others,rare,neutral,Filamentous/Methanogen/Lipids,Foaming,2.01E-07
ASV32369,78fb4c42bb6774ce3b5655068352d344,Bacteria,Chloroflexi,OLB14,midas_o_731,midas_f_5900,midas_g_5900,Unknown,0.99928688,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32370,49ed893c5b039e2d3f334da9a5afa3fd,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_11971,midas_g_57286,midas_s_57286,0.999505425,0.001686341,2,others,rare,neutral,Unassigned,Unassigned,2.41E-07
ASV32371,820e88e5bf2a7eec1358e501b5c63cbd,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus,Unknown,0.999999476,0.001686341,1.861538462,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32372,89f853cead6008df15abfcb09430471f,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,midas_g_85610,midas_s_85610,0.999805062,0.001686341,2,others,rare,neutral,Unassigned,Unassigned,4.83E-07
ASV32373,c632f689ad87afc7ac13c84d42b28488,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_11971,midas_g_35306,midas_s_89987,0.998454719,0.002529511,2.314285714,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32374,cdbaca4a1729c087254e77409993f536,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999741749,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,6.04E-07
ASV32375,4649d74ae012e4f77b0c5f1768361f79,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,midas_g_70295,midas_s_70295,0.999994513,0.001686341,1.657534247,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32376,b0972e56dd7cca7c37f4520f29b451d9,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_13403,midas_g_48412,midas_s_48412,0.999999927,0.002529511,2.882352941,others,rare,neutral,Unassigned,Unassigned,5.63E-07
ASV32377,33e8d2731c34653ffa58f09406b1a291,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,midas_s_73851,0.820518241,0.001686341,1.923076923,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32378,e0b2d4bc525a14601c30cf104b606327,Bacteria,Dependentiae,Babeliae,Babeliales,midas_f_1099,midas_g_77982,midas_s_77982,0.97841011,0.003372681,2.612903226,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32379,060549a85ff0f9c0ce8cf00cd3f56fa2,Bacteria,Proteobacteria,Gammaproteobacteria,Unknown,Unknown,Unknown,Unknown,0.856749822,0.003372681,3.333333333,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32380,9c13edc9e1f0a44b96edadd689576f4b,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Unknown,0.999745543,0.00084317,1,others,rare,neutral,Filamentous/Proteins,Foaming,4.43E-07
ASV32381,dda5cf316901c4f213b7429e5714a712,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,midas_s_41474,0.99885714,0.003372681,2.578947368,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32382,8fd45d066183e6817d03f975265bdf91,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unknown,Unknown,0.999968696,0.001686341,1.28,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32383,2d9880c31666b45e2291fe7af45c13f2,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,midas_f_134,midas_g_41459,Unknown,0.782305217,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32384,b8968950d55713b534efe2213f7acd05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Unknown,Unknown,Unknown,0.86447368,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32385,0ac060d3feb5493377966765443a1497,Bacteria,Elusimicrobiota,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Unknown,Unknown,0.891905298,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32386,cb46887e74602396448ca951bd53d595,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,midas_g_2235,Unknown,0.965452419,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32387,0b44ba06ee47a7b572aa13a4b247a82c,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,JGI-0000079-D21,midas_s_3051,0.999153331,0.003372681,3,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32388,dfd65bd28d3085415ec3b7b6e25989d5,Bacteria,Desulfobacterota,midas_c_41,midas_o_2276,midas_f_5162,midas_g_68253,midas_s_68751,0.999955175,0.003372681,3.266666667,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32389,494f7bba1572bf540af1a5fc55f127af,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unknown,0.999999967,0.00084317,1,others,rare,neutral,Filamentous/Fermenter/Sugars/Lipids/Proteins,Foaming,4.43E-07
ASV32390,3179d6c61a25e8224a062db023978bcc,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,T34,midas_g_19650,midas_s_27171,0.989975117,0.001686341,2,others,rare,neutral,Unassigned,Unassigned,2.41E-07
ASV32391,29f2cc46cfe13041cc693cd58d6af141,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,midas_f_2290,midas_g_2290,midas_s_2290,0.801490914,0.004215852,4,others,rare,above,Unassigned,Unassigned,3.22E-07
ASV32392,b6ea6101574170c16d92d112d1ac306d,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,midas_g_54572,Unknown,0.999998575,0.003372681,3.903225806,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32393,084b9357f0a4643280aebdeefa051605,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Unknown,Unknown,0.979745563,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,2.82E-07
ASV32394,7e9ec235aacc22da0d08800b05ed452b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_70077,0.970264671,0.001686341,1.983606557,others,rare,neutral,Acetogen/Fermenter/Sugars/Lipids,C_cycle,4.43E-07
ASV32395,eae619dce3c3ad367bb640a91af9e31b,Bacteria,Elusimicrobiota,Lineage_IIb,midas_o_4963,midas_f_4963,midas_g_57914,midas_s_69162,0.764857521,0.002529511,2.461538462,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32396,aa8b286e7d36b438c1c0347bd6ee90df,Bacteria,Patescibacteria,ABY1,Ca_Uhrbacteria,midas_f_35591,midas_g_57728,midas_s_57728,0.996746327,0.003372681,4,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32397,6169e35405fdcd01e4a1cd9fb19a1268,Bacteria,Patescibacteria,Gracilibacteria,midas_o_4028,midas_f_4028,Unknown,Unknown,0.999999819,0.002529511,2.813953488,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32398,b38549706a22a15fdd0ab6b15af335df,Bacteria,Elusimicrobiota,Lineage_IIb,midas_o_4963,midas_f_4963,midas_g_57914,Unknown,0.999213907,0.001686341,2,others,rare,neutral,Unassigned,Unassigned,5.63E-07
ASV32399,cbb07dc9160e398009673d3e5b5bc64a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Unknown,Unknown,0.999821173,0.001686341,1.983606557,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32400,7b5d8f35fd98391e4cf12af6be6947f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,midas_g_39593,midas_s_39593,0.915494984,0.001686341,1.219512195,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32401,e08c57d7e0123d505e9efd60885e5793,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,midas_s_1895,0.999849205,0.001686341,1.742268041,others,rare,neutral,Unassigned,Unassigned,5.23E-07
ASV32402,37ff2bda817bb9b49629e9e9c97cd9bb,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_11971,midas_g_25480,midas_s_25480,0.999933934,0.003372681,3.333333333,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32403,ccff0c33a69da587b4db69ef4adb61c4,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Unknown,Unknown,0.947314127,0.001686341,1.8,others,rare,neutral,Unassigned,Unassigned,2.41E-07
ASV32404,a2b6cee863728d3b3d54ce5dd1aa4e4f,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,midas_g_5181,midas_s_5181,0.999780831,0.003372681,2.285714286,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32405,d04f4ec26febb796ddd238b60f01ae74,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_6737,midas_s_6737,0.999163898,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32406,74fb5628560a86098d17fa58c9f16e5b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,midas_s_37235,0.999242334,0.001686341,1.8,others,rare,neutral,Unassigned,Unassigned,2.41E-07
ASV32407,7c93446f2a6124796944100bb8d34632,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,midas_s_43627,0.926879997,0.001686341,1.8,others,rare,neutral,Sugars,C_cycle,3.62E-07
ASV32408,5e629e05cdf424b6c8ae1f5807afa121,Bacteria,Patescibacteria,Berkelbacteria,midas_o_5245,midas_f_5245,midas_g_85001,midas_s_85001,0.990360477,0.003372681,3.755555556,others,rare,neutral,Unassigned,Unassigned,5.23E-07
ASV32409,2eb91797ec4551d523a8e8c795eb7ce5,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999997517,0.003372681,3.571428571,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32410,8092be5a017d92e398ee615ae2cf735f,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,Unknown,Unknown,0.958709509,0.002529511,2.666666667,others,rare,neutral,Unassigned,Unassigned,3.22E-07
ASV32411,ec2f120058478f6a6d30b813c2503a3d,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999882025,0.003372681,3.52173913,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32412,426d23b11e141f41efc41479c0efeac2,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,midas_f_25039,midas_g_25039,midas_s_50199,0.999505525,0.003372681,3.333333333,others,rare,neutral,Unassigned,Unassigned,4.02E-07
ASV32413,b1765105f76053fd3bc37b0ce288b231,Bacteria,Caldatribacteriota,JS1,midas_o_230,midas_f_230,midas_g_230,Unknown,0.979032054,0.002529511,3,others,rare,neutral,Unassigned,Unassigned,3.62E-07
ASV32414,67e70f131c9bb7f9cd39ebdc96f05e8d,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Oikopleura,midas_s_8270,0.921807748,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,2.41E-07
ASV32415,0d2603d6fda5a60082e4c0e65ef04160,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Unknown,Unknown,0.993763848,0.002529511,2.283018868,others,rare,neutral,Unassigned,Unassigned,4.43E-07
ASV32416,7f7f4a05899f912956204a5f81f4ca7f,Bacteria,Patescibacteria,Microgenomatia,Ca_Collierbacteria,midas_f_2215,midas_g_70805,midas_s_70805,0.999952065,0.002529511,1.975609756,others,rare,neutral,Unassigned,Unassigned,3.62E-07
